id,title,published_at,source_name,category,civil_engineering_area,ai_technique,application_stage,keywords,summary
84fc9ce5d360be13dfd53dad34374a56,"Automation and robotics for construction",1985-01-01T00:00:00Z,"Google Scholar",Construction,"Construction Management",Robotics,Construction,"[""automation"", ""robotics"", ""construction machinery""]","The article discusses the application of automation and robotics in the construction industry. It focuses on related work in construction, implying the use of robotic systems to handle challenging construction environments."
5e7260ac1e2328bbaa141b5c90675ce3,"Automation and robotics in construction: opportunities and challenges",2008-01-01T00:00:00Z,"Google Scholar",Robotics,"Construction Management",Robotics,Construction,"[""construction robotics"", ""automation"", ""concrete construction robot""]","The article discusses the use of automation and robotics in construction. It mentions concrete construction robots and a series of construction robots that have received awards, indicating active research in the field."
dc7beabc371501202e23ab5103aab1dd,"Construction robots: elementary technologies and single-task construction robots",2016-01-01T00:00:00Z,"Google Scholar",Robotics,"Construction Management",Robotics,Construction,"[""construction robots"", ""automation"", ""on-site construction""]","The article discusses construction robots used on-site for building construction. It references a catalog of construction robot systems, implying a focus on the physical implementation of robotic automation in construction."
b12762b767759c6d561e3ab8ec770654,"Robotics in building construction",1985-01-01T00:00:00Z,"Google Scholar",Construction,"Construction Management",Robotics,Construction,"[""robotics"", ""construction robots"", ""automation"", ""building construction""]","The article discusses the application of industrial robots in building construction. It specifies the features of robots needed for different tasks and provides a conceptual description of various types of construction robots."
59de5e96b8abf1740ee3178700b21393,"A review for control theory and condition monitoring on construction robots",2023-01-01T00:00:00Z,"Google Scholar",Monitoring,"Construction Management",Robotics,Construction,"[""construction robots"", ""control theory"", ""condition monitoring"", ""productivity improvement""]","The article reviews the application of control theory and condition monitoring techniques in construction robots. It highlights the potential of robotic technologies to improve convenience and productivity in building construction."
76c0f3c535e42c8a0392e930de52913f,"On-site autonomous construction robots: A review of research areas, technologies, and suggestions for advancement",2020-01-01T00:00:00Z,"Google Scholar",Robotics,"Construction Management",Robotics,Construction,"[""autonomous robots"", ""construction robots"", ""automation"", ""on-site construction""]","The article reviews technologies and algorithms used in construction robots for on-site automation. It aims to summarize robotic systems used in the construction field, implying a focus on autonomous applications."
3461fa351dc8cbe9376c56d10b7f1f3f,"Identification of factors influencing implementation of construction robotics",1990-01-01T00:00:00Z,"Google Scholar",Robotics,"Construction Management",Robotics,Construction,"[""construction robotics"", ""automation"", ""productivity"", ""safety""]","The article discusses factors influencing the implementation of construction robotics. It mentions the potential of robots to reduce accidents and increase productivity in construction."
394593c30014ce9729d9a0d409bb011f,"Safety, quality, schedule, and cost impacts of ten construction robots",2022-01-01T00:00:00Z,"Google Scholar",Construction,"Construction Management",Robotics,Construction,"[""Construction Robots"", ""Build-R"", ""Dusty Robotics"", ""Safety"", ""Quality"", ""Schedule"", ""Cost""]","The article compares the impact of construction robots like Build-R and Dusty Robotics to traditional construction methods, focusing on safety, quality, schedule, and cost. It aims to evaluate the readiness of these construction robots in practical applications."
1001148dd7e13aa16244bb4ed86840e1,"Robotics and automation in construction",2008-01-01T00:00:00Z,"Google Scholar",Other,"Construction Management",Robotics,Construction,"[""Robotics"", ""Automation"", ""Construction"", ""Excavators"", ""Cranes"", ""Modular Construction""]","The article discusses the use of robots, robotic excavators, and automated cranes in construction, specifically for modular assembly. It highlights the introduction of automation and robotics in the construction industry."
3e0947c3f4edc7a690b074669dc2aaac,"Robotics in construction industry",2016-01-01T00:00:00Z,"Google Scholar",Construction,"Construction Management",Robotics,Construction,"[""robotics"", ""automation"", ""construction"", ""feasibility""]","The paper explores the use of robotics and automation in construction activities. It investigates different types of robotics and the feasibility of their application within the construction industry."
c0382ec15c6263a5a59fa9a85f2631ee,"Robotics in construction: State-of-art of on-site advanced devices",2020-01-01T00:00:00Z,"Google Scholar",Robotics,"Construction Management",Robotics,Construction,"[""construction robots"", ""STCRs"", ""automation"", ""on-site construction""]","The article discusses the state-of-the-art of robotics used in construction, specifically focusing on single-task construction robots (STCRs). It highlights the use of these 'machines' on construction sites."
39d1e1c2040e49d20db60c229fb76c3e,"Predictive maintenance architecture development for nuclear infrastructure using machine learning",2020-01-01T00:00:00Z,"Google Scholar",Maintenance,Structural,"Machine Learning",Maintenance,"[""predictive maintenance"", ""nuclear infrastructure"", ""machine learning""]","The article discusses the development of a predictive maintenance architecture for nuclear infrastructure systems. It specifically mentions the use of machine learning for this purpose."
5d0b39b6425776e876a956ec25d9ed09,"Predictive maintenance for infrastructure asset management",2020-01-01T00:00:00Z,"Google Scholar",Maintenance,General,"Predictive Analytics",Maintenance,"[""predictive maintenance"", ""infrastructure"", ""asset management"", ""optimal moment"", ""safety risk""]","The article discusses the use of predictive maintenance (PdM) for infrastructure asset management. It focuses on determining the optimal timing for maintenance to minimize costs and avoid safety risks."
05bf52abd8ac2a0cfa6eb573ed6333b5,"Predictive maintenance of pumps in civil infrastructure: State-of-the-art, challenges and future directions",2022-01-01T00:00:00Z,"Google Scholar",Maintenance,Hydraulic,"Predictive Analytics",Maintenance,"[""predictive maintenance"", ""pumps"", ""failure prediction""]","The article discusses predictive maintenance (PdM) which uses data-driven analysis. It aims to detect anomalies and predict failure risks in pumps used in civil infrastructure."
